flightSymbol,airline,flightType,timeType,time,flightSituation,codeJustification,originAirport,originCity,originState,originCountry,destinationAirport,destinationCity,destinationState,destinationCountry,destinationLongitude,destinationLatitude,originLatitude,originAltitude
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-17T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-17T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-17T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-18T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-18T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-18T23:59:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-18T23:42:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-19T07:46:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-19T07:00:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-19T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-19T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-20T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-20T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-20T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-20T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-21T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-21T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-21T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-21T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-22T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-22T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-22T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-22T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-23T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-23T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-23T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-23T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-24T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-24T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-24T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-24T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-25T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-25T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-25T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-25T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-26T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-26T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-26T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-26T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-27T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-27T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-27T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-27T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-28T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-28T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-28T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-28T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-29T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-29T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-29T23:59:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-30T11:46:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-30T07:46:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-30T19:10:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-30T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-30T23:59:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-31T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-31T07:46:00Z,Realizado,NA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-31T23:59:00Z,Realizado,DEFEITOS DA AERONAVE,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-31T00:47:00Z,Realizado,DEFEITOS DA AERONAVE,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-02-01T07:46:00Z,Realizado,DEFEITOS DA AERONAVE,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 214,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-02-01T08:31:00Z,Realizado,DEFEITOS DA AERONAVE,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-02T00:34:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-02T00:34:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-02T08:44:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-02T08:44:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-04T00:34:00Z,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureReal,NA,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-04T08:44:00Z,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalReal,NA,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-05T00:34:00Z,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureReal,NA,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-05T08:44:00Z,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalReal,NA,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-07T00:34:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-07T01:25:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-07T08:44:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-07T09:15:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-09T00:34:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-09T00:34:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-09T08:44:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-09T08:44:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-11T00:34:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-11T00:34:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-11T08:44:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-11T08:44:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-12T00:34:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-12T01:20:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-12T08:44:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-12T09:43:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-14T00:34:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-14T00:57:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-14T08:44:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
AAL - 229,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-14T09:22:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-80.2870457,25.795865
